CustomerID,Age,Annual_Income,Spending_Score,Region,Product_Category,Purchase_Channel,Num_Purchases,Avg_Transaction_Value,Total_Sales,Customer_Segment
1579,23,108146,45,East,Sports,Online,19,383.18,6760.95,Premium
1580,49,27774,39,East,Furniture,Online,9,280.3,2554.35,Regular
1581,33,108154,54,North,Furniture,Online,23,359.13,7296.87,Premium
1582,29,96502,83,North,Clothing,Mobile,11,239.1,2253.75,VIP
1583,44,40652,71,East,Clothing,Online,17,114.07,1657.11,Regular
1584,39,50766,8,South,Furniture,In-Store,16,32.41,465.39,Budget
1585,51,95266,46,North,Furniture,In-Store,16,420.76,5762.51,Premium
1586,34,41662,74,North,Sports,Online,10,409.26,3641.26,Regular
1587,60,65241,23,West,Groceries,Online,23,89.64,2098.32,Regular
1588,22,88890,98,North,Clothing,Mobile,14,326.14,4429.35,VIP
1589,62,85048,81,North,Groceries,In-Store,15,371.49,6376.02,Premium
1590,19,110979,84,East,Groceries,Online,18,283.24,5570.47,VIP
1591,56,31153,9,North,Clothing,Online,14,165.44,2070.72,Budget
1592,36,49501,58,East,Furniture,Mobile,18,441.66,7751.43,Regular
1593,37,118487,53,East,Groceries,Mobile,14,324.8,4453.03,Premium
1594,18,76883,63,East,Electronics,Mobile,11,362.91,3826.88,Premium
1595,54,44870,85,South,Groceries,In-Store,14,329.54,4607.46,Premium
1596,26,48983,35,West,Groceries,Mobile,21,363.43,8020.98,Regular
1597,52,53921,53,East,Sports,Online,17,81.08,1436.62,Regular
1598,55,75428,68,South,Clothing,In-Store,9,462.07,3980.35,Premium
1599,61,48454,75,North,Groceries,Online,16,150.05,2548.48,Premium
1600,54,82186,77,South,Groceries,In-Store,13,419.91,5114.08,Premium
1601,33,64526,34,North,Groceries,Mobile,16,447.76,7885.16,Regular
1602,56,81033,99,North,Electronics,Mobile,15,329.1,5624.21,VIP
1603,60,35512,1,South,Sports,In-Store,21,303.17,5974.52,Budget
1604,34,82354,49,North,Sports,In-Store,11,63.43,757.32,Premium
1605,24,112474,61,North,Groceries,Mobile,15,223.75,3671.83,Premium
1606,64,33507,7,South,Groceries,Mobile,17,309.71,5250.48,Budget
1607,25,52744,45,East,Electronics,In-Store,18,50.12,790.58,Regular
1608,48,89354,59,North,Groceries,Online,14,64.62,982.35,Premium
1609,30,81740,61,South,Clothing,Online,15,496.81,7245.3,Premium
1610,24,87475,12,North,Furniture,Mobile,19,172.79,2995.49,Regular
1611,58,75956,28,North,Electronics,In-Store,17,181.37,3200.44,Regular
1612,25,88258,25,North,Furniture,In-Store,15,133.25,1960.94,Regular
1613,52,80938,64,South,Clothing,In-Store,9,326.55,2575.32,Premium
1614,54,27407,33,East,Groceries,Online,15,241.81,4153.46,Budget
1615,21,95128,57,West,Groceries,Online,14,397.31,5136.26,Premium
1616,26,64683,73,East,Electronics,Mobile,16,261.12,4191.66,Premium
1617,59,25145,79,East,Clothing,Online,14,17.55,258.03,Regular
1618,44,60903,19,West,Furniture,In-Store,21,246.52,4579.12,Regular
1619,24,63517,90,South,Groceries,In-Store,16,37.04,635.21,Premium
1620,69,28671,17,West,Electronics,Mobile,20,415.13,8671.95,Budget
1621,31,119608,3,West,Clothing,Online,15,65.69,983.5,Regular
1622,18,42236,5,East,Clothing,In-Store,21,116.31,2463.27,Budget
1623,66,53065,20,West,Groceries,Online,15,235.38,4012.42,Regular
1624,18,64096,87,North,Groceries,Online,15,105.64,1779.93,Premium
1625,46,103250,21,West,Electronics,Online,12,274.22,2907.59,Regular
1626,69,94290,69,East,Groceries,Online,20,235.74,4529.16,Premium
1627,48,97096,42,North,Furniture,Mobile,18,476.74,8624.5,Premium
1628,48,43706,4,North,Furniture,Mobile,12,53.3,720.18,Budget
1629,38,104543,44,East,Electronics,Online,9,292.6,2883.49,Premium
1630,24,102974,3,South,Clothing,Mobile,13,363.0,4558.29,Regular
1631,47,66385,48,South,Clothing,In-Store,16,72.54,1295.12,Regular
1632,64,74579,56,South,Electronics,In-Store,13,321.87,4031.36,Premium
1633,22,23714,52,West,Clothing,Mobile,25,433.48,10093.13,Regular
1634,63,96042,28,South,Electronics,In-Store,15,395.9,6134.28,Regular
1635,39,116092,76,North,Electronics,Online,14,468.23,6271.84,VIP
1636,45,67255,60,South,Groceries,Online,14,363.09,5269.93,Premium
1637,26,74050,26,North,Clothing,In-Store,23,203.05,4543.61,Regular
1638,50,69919,44,East,Furniture,Mobile,17,461.02,8532.75,Regular
1639,27,28264,11,West,Electronics,In-Store,11,120.42,1505.16,Budget
1640,32,81971,92,West,Groceries,Online,18,296.01,4961.03,VIP
1641,55,92144,75,East,Clothing,Online,9,385.17,3476.94,Premium
1642,20,112797,29,West,Furniture,Mobile,13,437.42,6069.33,Premium
1643,41,112978,67,South,Furniture,Online,11,459.11,4532.84,VIP
1644,48,69181,68,East,Clothing,In-Store,16,51.64,899.59,Premium
1645,24,115898,61,North,Groceries,In-Store,17,365.77,6372.87,VIP
1646,33,72865,6,East,Electronics,Online,16,110.01,1575.21,Regular
1647,35,84204,87,East,Groceries,Online,15,391.77,6525.73,VIP
1648,52,80199,95,North,Electronics,Online,14,353.34,4837.98,VIP
1649,68,119868,97,East,Clothing,Online,20,98.86,1785.38,VIP
1650,61,93751,98,East,Electronics,In-Store,16,418.09,6078.15,VIP
1651,27,32000,92,South,Sports,Mobile,15,236.28,3847.77,Premium
1652,18,27185,74,East,Clothing,Online,19,276.49,5940.0,Regular
1653,20,60988,6,South,Groceries,In-Store,18,485.99,8428.31,Budget
1654,48,71568,47,South,Clothing,Online,9,331.75,2608.5,Regular
1655,26,86862,25,North,Clothing,Online,21,298.4,5515.98,Regular
1656,30,68159,22,South,Electronics,In-Store,16,18.21,304.86,Regular
1657,62,71464,83,West,Sports,In-Store,12,107.62,1241.37,Premium
1658,63,112168,81,West,Furniture,In-Store,18,23.02,405.18,VIP
1659,61,53487,52,East,Electronics,Online,18,173.32,2967.25,Regular
1660,31,69350,73,East,Furniture,In-Store,16,178.81,2831.38,Premium
1661,50,75738,13,East,Clothing,Online,21,269.86,5911.11,Regular
1662,49,66832,22,South,Electronics,Mobile,16,347.99,5636.56,Regular
1663,27,116812,86,South,Groceries,In-Store,16,97.88,1408.33,VIP
1664,46,116219,45,East,Electronics,Mobile,9,304.81,2736.12,Premium
1665,45,71312,55,West,Electronics,Online,19,459.32,8623.96,Premium
1666,38,65057,46,South,Furniture,In-Store,18,100.65,1836.56,Regular
1667,57,78896,21,East,Clothing,In-Store,14,332.95,4116.86,Regular
1668,53,38088,82,South,Sports,Online,15,32.34,434.68,Premium
1669,45,62598,76,South,Groceries,In-Store,15,270.26,4090.68,Premium
1670,55,41691,68,South,Furniture,In-Store,19,373.35,6615.75,Regular
1671,57,34405,35,North,Groceries,Mobile,16,26.68,443.4,Regular
1672,47,29518,64,South,Sports,Online,7,173.5,1168.14,Regular
1673,31,78706,95,East,Clothing,Mobile,21,440.2,8469.72,VIP
1674,57,20056,65,East,Groceries,Online,13,120.49,1639.86,Regular
1675,55,84617,49,West,Groceries,In-Store,19,364.21,6699.74,Premium
1676,69,63194,27,North,Sports,In-Store,24,310.0,6675.79,Regular
1677,25,56648,52,West,Electronics,Online,16,90.21,1577.08,Regular
1678,39,96924,37,West,Groceries,Mobile,25,373.44,9144.87,Premium
1679,66,73874,61,South,Furniture,Mobile,17,270.72,5175.32,Premium
1680,44,93346,5,South,Clothing,Mobile,16,64.89,942.74,Regular
1681,67,90947,19,South,Sports,Mobile,24,475.19,12692.19,Regular
1682,18,23214,78,East,Clothing,In-Store,18,251.06,4947.37,Regular
1683,19,41549,38,West,Electronics,In-Store,12,375.09,3966.24,Regular
1684,59,76998,43,East,Groceries,Mobile,18,116.67,2120.02,Regular
1685,36,117554,54,East,Clothing,Online,12,77.22,969.36,Premium
1686,45,35428,44,East,Electronics,Mobile,11,373.24,4100.08,Regular
1687,40,30555,76,North,Electronics,In-Store,21,340.17,6908.4,Regular
1688,39,114107,25,East,Electronics,In-Store,18,144.31,2943.45,Premium
1689,66,116680,76,North,Furniture,Online,14,375.68,5576.39,VIP
1690,22,36736,21,West,Sports,Online,18,257.45,5281.77,Budget
1691,58,60170,37,West,Groceries,Online,22,180.81,4390.99,Regular
1692,64,82663,59,East,Electronics,Online,12,395.58,5198.58,Premium
1693,52,39522,88,South,Groceries,Online,18,312.22,6000.37,Premium
1694,38,52623,24,East,Sports,Online,21,258.56,5667.71,Regular
1695,26,59528,59,East,Furniture,Online,16,388.82,6943.13,Regular
1696,53,84156,7,East,Clothing,In-Store,15,276.97,4295.9,Regular
1697,42,50806,8,East,Electronics,Online,10,469.88,4100.11,Budget
1698,25,61225,76,North,Sports,Mobile,15,410.85,6315.4,Premium
1699,36,48958,72,North,Sports,Online,17,185.51,2777.91,Premium
1700,68,95964,38,South,Electronics,In-Store,12,237.81,3238.37,Premium
1701,31,35303,62,East,Furniture,Online,13,479.09,6502.21,Regular
1702,27,43067,38,South,Electronics,In-Store,18,448.65,8210.51,Regular
1703,53,44998,28,East,Electronics,In-Store,10,103.68,942.81,Regular
1704,28,110579,43,South,Furniture,In-Store,10,144.41,1450.93,Premium
1705,65,114447,31,West,Groceries,Online,19,188.57,3413.57,Premium
1706,62,70020,81,South,Clothing,In-Store,20,441.13,9286.81,Premium
1707,69,35640,41,West,Sports,Online,11,464.43,5268.75,Regular
1708,65,95609,32,South,Furniture,In-Store,23,403.15,9270.52,Premium
1709,30,69209,54,South,Electronics,Online,21,145.1,2821.07,Premium
1710,29,104973,76,East,Groceries,In-Store,15,444.66,6721.41,VIP
1711,35,55999,28,South,Furniture,Online,12,26.11,309.72,Regular
1712,42,119882,94,North,Groceries,In-Store,24,217.17,5761.33,VIP
1713,63,100700,46,South,Sports,Online,8,195.04,1744.91,Premium
1714,56,42394,66,West,Furniture,Online,12,272.27,3521.35,Regular
1715,51,92554,95,North,Electronics,Online,23,284.71,6194.01,VIP
1716,63,48689,43,South,Electronics,Online,16,120.45,1660.14,Regular
1717,51,54979,20,East,Furniture,In-Store,22,110.23,2734.5,Regular
1718,37,45043,75,East,Sports,Mobile,11,403.75,5096.79,Premium
1719,39,88221,1,South,Electronics,In-Store,12,47.34,504.52,Regular
1720,44,46287,46,North,Electronics,Online,19,251.71,5048.8,Regular
1721,22,83879,98,North,Furniture,Online,20,103.91,2031.53,VIP
1722,56,78244,42,South,Electronics,Mobile,19,166.59,2831.46,Regular
1723,51,95079,68,West,Electronics,Online,17,145.87,2850.35,Premium
1724,56,119352,53,North,Sports,Online,12,357.18,4843.23,Premium
1725,45,20882,22,West,Furniture,Mobile,19,233.45,5077.74,Budget
1726,58,119027,32,East,Sports,Online,14,156.73,1959.81,Premium
1727,67,30935,52,North,Groceries,Online,19,417.36,7910.63,Regular
1728,47,72677,11,South,Clothing,Online,9,52.04,523.97,Regular
1729,41,54088,42,North,Sports,In-Store,12,385.52,4869.34,Regular
1730,23,83902,42,West,Clothing,Online,10,131.67,1290.87,Premium
1731,58,92173,83,East,Clothing,In-Store,18,459.83,8318.39,VIP
1732,65,105997,13,South,Sports,Online,18,12.72,197.27,Regular
1733,54,60197,84,South,Furniture,Online,23,282.77,6721.29,Premium
1734,63,113293,41,East,Sports,Online,16,314.91,5582.29,Premium
1735,62,52243,65,North,Electronics,Mobile,18,292.88,4485.48,Regular
1736,59,40386,56,South,Sports,Online,18,409.36,6616.82,Regular
1737,44,57913,30,North,Groceries,In-Store,22,64.96,1436.83,Regular
1738,23,72854,93,East,Groceries,Online,18,213.62,3915.49,Premium
1739,18,86815,23,East,Sports,Online,13,433.23,5367.32,Regular
1740,28,103283,4,South,Clothing,Online,16,445.48,6118.26,Regular
1741,40,42485,75,North,Furniture,In-Store,13,254.19,3545.96,Premium
1742,56,50320,62,South,Groceries,In-Store,13,283.4,3400.07,Regular
1743,41,113867,89,West,Furniture,Mobile,19,384.32,7618.79,VIP
1744,19,63980,46,North,Sports,Mobile,10,392.01,3989.66,Regular
1745,28,44157,2,North,Furniture,In-Store,16,445.16,6974.78,Budget
1746,68,118562,3,North,Electronics,In-Store,15,423.49,6524.42,Regular
1747,69,64897,43,West,Electronics,In-Store,16,213.07,3608.59,Regular
1748,37,118504,25,North,Sports,In-Store,18,328.38,6038.95,Premium
1749,59,111931,92,East,Sports,Online,20,246.79,5020.98,VIP
1750,55,110610,12,West,Sports,Mobile,13,67.8,864.5,Regular
1751,66,78183,88,East,Electronics,Mobile,18,412.62,7271.27,Premium
1752,64,99844,22,South,Clothing,Online,16,304.86,4864.54,Regular
1753,50,116055,12,North,Furniture,Mobile,13,38.42,492.28,Regular
1754,38,46913,28,North,Furniture,Mobile,20,341.67,6708.4,Regular
1755,50,23774,15,North,Electronics,Online,20,148.72,2715.96,Budget
1756,34,52085,40,West,Groceries,Mobile,11,43.94,515.94,Regular
1757,36,83689,33,North,Electronics,Online,13,307.23,3554.19,Regular
1758,49,74728,53,North,Groceries,Online,13,368.78,5381.96,Premium
1759,47,28058,54,West,Electronics,Online,19,263.47,5193.42,Regular
1760,48,76077,1,South,Electronics,In-Store,12,12.77,132.5,Regular
1761,38,37439,13,South,Electronics,Online,17,292.67,5212.71,Budget
1762,39,70550,17,East,Sports,Mobile,18,13.24,228.42,Regular
1763,18,77570,20,East,Furniture,Online,21,463.94,10998.87,Regular
1764,49,83667,10,West,Sports,Online,17,140.98,2710.2,Regular
1765,47,61255,32,South,Clothing,In-Store,12,436.79,5785.43,Regular
1766,66,60832,55,East,Clothing,Online,21,15.93,341.34,Regular
1767,44,87857,31,West,Clothing,In-Store,16,57.64,1038.21,Regular
1768,42,94917,33,South,Groceries,Online,15,231.19,3623.7,Premium
1769,21,100774,47,South,Clothing,Mobile,13,381.72,5520.82,Premium
1770,28,53354,55,West,Furniture,In-Store,19,471.86,8051.02,Regular
1771,35,62407,33,North,Furniture,Online,13,265.34,3867.68,Regular
1772,37,53067,22,North,Sports,Online,17,184.18,3282.85,Regular
1773,36,72754,41,East,Electronics,Online,18,31.83,539.13,Regular
1774,38,32722,3,West,Groceries,Mobile,13,296.02,4422.97,Budget
1775,57,63009,49,North,Electronics,In-Store,16,196.22,3315.54,Regular
1776,24,38871,94,West,Electronics,Online,16,455.48,8180.6,Premium
1777,35,73240,40,West,Furniture,Online,10,245.23,2088.56,Regular
1778,26,105052,11,West,Groceries,Mobile,15,385.07,5866.74,Regular
1779,34,118539,71,South,Furniture,Online,24,425.62,10866.18,VIP
1780,53,64628,13,South,Electronics,In-Store,18,58.16,894.16,Regular
1781,20,25632,20,East,Sports,In-Store,19,226.01,4632.43,Budget
1782,35,42786,15,North,Sports,Online,18,447.92,8428.88,Budget
1783,19,30481,88,West,Clothing,In-Store,12,217.98,2439.01,Premium
1784,67,95934,98,East,Sports,Online,14,286.93,4244.72,VIP
1785,55,118467,57,South,Electronics,Online,14,437.82,5450.76,Premium
1786,30,75398,62,East,Furniture,Mobile,13,123.97,1768.28,Premium
1787,28,37684,64,East,Sports,In-Store,21,448.35,10449.79,Regular
1788,23,22115,61,East,Furniture,Mobile,14,204.54,2851.08,Regular
1789,42,117609,54,West,Furniture,In-Store,9,300.59,2711.35,Premium
1790,57,51636,98,West,Clothing,Online,15,170.74,2485.85,Premium
1791,48,31201,73,West,Furniture,In-Store,21,268.29,5372.67,Regular
1792,63,37700,9,East,Furniture,In-Store,9,34.15,341.73,Budget
1793,35,45525,39,East,Electronics,Online,16,41.98,632.36,Regular
1794,32,85587,97,South,Electronics,Online,17,213.21,3518.93,VIP
1795,42,109178,40,North,Furniture,In-Store,23,174.13,3764.59,Premium
1796,28,47503,21,South,Groceries,In-Store,9,311.74,2937.56,Regular
1797,68,88724,86,West,Groceries,Online,17,28.58,531.66,VIP
1798,27,26494,62,North,Sports,Mobile,13,92.16,1077.43,Regular
1799,42,21010,56,East,Groceries,Online,14,112.7,1461.71,Regular
1800,45,25493,42,North,Clothing,Online,15,225.84,2985.26,Regular
1801,20,112312,13,South,Clothing,Online,17,130.95,1999.21,Regular
1802,42,78172,39,North,Groceries,Mobile,17,77.45,1279.87,Regular
1803,41,100516,44,East,Furniture,Online,13,302.81,4262.33,Premium
1804,31,22172,93,West,Groceries,In-Store,11,374.5,4170.93,Premium
1805,24,22223,31,West,Groceries,Online,17,345.78,5090.47,Budget
1806,20,104879,15,East,Furniture,In-Store,18,145.33,2714.11,Regular
1807,18,30261,43,North,Furniture,In-Store,8,428.68,3733.26,Regular
1808,43,35539,99,East,Furniture,Online,16,309.79,4798.23,Premium
1809,22,71894,48,North,Electronics,Mobile,20,311.19,5747.7,Regular
1810,67,80656,38,South,Furniture,Online,17,114.3,2096.96,Regular
1811,30,42888,67,East,Groceries,Online,25,128.68,2757.52,Regular
1812,51,64468,65,East,Electronics,In-Store,18,242.63,4780.83,Premium
1813,53,87487,30,North,Furniture,In-Store,23,126.53,3175.83,Regular
1814,43,64285,96,West,Furniture,Online,12,347.16,4650.82,Premium
1815,63,58265,59,South,Groceries,In-Store,17,161.19,2402.75,Regular
1816,23,27179,6,West,Furniture,Online,14,84.44,1043.05,Budget
1817,30,65187,41,East,Clothing,In-Store,18,84.29,1686.88,Regular
1818,31,100275,92,East,Electronics,In-Store,11,72.34,789.83,VIP
1819,25,82675,39,East,Clothing,Mobile,17,225.48,3709.35,Regular
1820,33,109305,57,West,Clothing,In-Store,19,11.49,223.11,Premium
1821,34,32617,61,North,Furniture,In-Store,24,275.76,5741.82,Regular
1822,57,21101,70,East,Furniture,In-Store,16,156.17,2606.45,Regular
1823,33,74815,87,North,Furniture,Online,13,280.71,4136.49,Premium
1824,63,37860,15,South,Electronics,Online,14,468.36,6902.7,Budget
1825,58,79399,52,West,Clothing,Mobile,25,435.83,10779.83,Premium
1826,64,110390,53,West,Electronics,Online,10,292.45,3328.85,Premium
1827,23,53713,16,South,Furniture,In-Store,16,214.85,3632.01,Regular
1828,69,74949,67,South,Electronics,Online,17,352.2,5191.6,Premium
1829,49,88169,12,East,Groceries,Mobile,14,462.34,6802.96,Regular
1830,69,35003,46,South,Furniture,Online,15,249.88,3253.1,Regular
1831,36,109737,33,North,Furniture,Mobile,11,58.66,607.94,Premium
1832,67,40279,16,South,Clothing,In-Store,12,385.38,4785.06,Budget
1833,48,100827,82,South,Clothing,Online,11,15.13,152.23,VIP
1834,21,85998,25,East,Groceries,In-Store,10,384.67,3313.77,Regular
1835,39,34096,26,West,Groceries,In-Store,13,51.61,694.67,Budget
1836,25,92481,85,East,Electronics,Online,12,62.24,698.9,VIP
1837,66,39647,87,South,Sports,Online,24,393.04,9526.25,Premium
1838,33,79942,4,East,Groceries,In-Store,25,347.87,8073.57,Regular
1839,29,115968,28,West,Groceries,In-Store,17,285.33,5121.9,Premium
1840,46,115314,71,South,Electronics,Online,12,412.09,5532.11,VIP
1841,40,107123,78,South,Clothing,Mobile,9,427.17,3367.69,VIP
1842,23,69406,99,North,Clothing,Online,15,234.18,3814.43,VIP
1843,60,75953,55,West,Clothing,Online,11,498.19,4914.7,Premium
1844,61,50027,1,West,Groceries,In-Store,14,185.21,2460.24,Budget
1845,56,112095,87,North,Clothing,Online,10,94.04,900.16,VIP
1846,50,67723,16,South,Sports,Online,13,424.53,5032.64,Regular
1847,38,97162,12,South,Sports,In-Store,11,213.63,2050.48,Regular
1848,46,55966,67,West,Electronics,Online,19,438.5,9002.57,Premium
1849,45,94042,60,North,Electronics,Online,11,39.97,478.4,Premium
1850,26,42441,6,North,Furniture,In-Store,14,64.42,1036.31,Budget
1851,22,93379,17,South,Sports,In-Store,23,29.73,772.94,Regular
1852,31,24596,59,East,Sports,Mobile,16,304.99,4784.16,Regular
1853,41,30481,26,North,Electronics,In-Store,18,417.61,6690.24,Budget
1854,26,55221,68,East,Clothing,In-Store,19,207.3,3360.54,Premium
1855,23,68203,41,East,Electronics,Online,16,54.44,879.28,Regular
1856,62,91140,59,West,Furniture,In-Store,18,193.0,3849.78,Premium
1857,37,55905,48,North,Groceries,Online,15,180.54,2519.54,Regular
1858,48,21843,37,North,Groceries,Online,13,325.3,3846.96,Budget
1859,45,52539,34,North,Groceries,Mobile,14,329.55,4529.2,Regular
1860,56,63917,70,West,Clothing,In-Store,18,60.48,1217.16,Premium
1861,56,74371,51,East,Groceries,In-Store,18,215.89,3829.68,Premium
1862,33,84400,59,East,Electronics,Online,11,324.83,3811.86,Premium
1863,62,44766,58,West,Groceries,Online,16,136.84,2164.83,Regular
1864,37,81040,21,East,Furniture,In-Store,15,209.47,3022.3,Regular
1865,61,83158,91,North,Furniture,In-Store,13,310.71,3967.63,VIP
1866,39,97664,56,East,Clothing,In-Store,10,207.41,2241.11,Premium
1867,23,72204,72,East,Furniture,Online,21,25.12,567.78,Premium
1868,57,101051,88,North,Furniture,Online,15,119.08,1749.63,VIP
1869,19,42160,92,East,Electronics,In-Store,23,390.28,8350.65,Premium
1870,58,91170,67,South,Electronics,In-Store,13,131.77,1527.56,Premium
1871,20,24584,78,North,Groceries,Online,14,410.68,4889.45,Regular
1872,28,30279,47,South,Clothing,Online,14,238.78,2955.07,Regular
1873,49,106472,74,South,Electronics,Online,21,241.73,4565.63,VIP
1874,66,67502,32,South,Electronics,Online,12,387.55,4915.6,Regular
1875,39,82084,71,South,Electronics,In-Store,21,197.81,4550.2,Premium
1876,24,80340,9,East,Groceries,Online,21,126.86,2853.43,Regular
1877,30,89486,91,South,Groceries,In-Store,15,61.47,983.8,VIP
1878,64,44556,25,South,Electronics,In-Store,22,339.24,8570.06,Regular
1879,55,37826,65,West,Furniture,Mobile,17,240.27,4651.45,Regular
1880,23,24255,2,North,Clothing,Mobile,23,406.61,8703.51,Budget
1881,38,106476,16,South,Clothing,Online,13,234.26,2721.14,Regular
1882,31,42359,98,North,Electronics,Online,15,213.26,2866.18,Premium
1883,27,77516,83,West,Furniture,Online,20,156.44,3500.13,Premium
1884,62,65489,23,North,Sports,In-Store,15,107.72,1423.04,Regular
1885,50,36235,13,West,Groceries,Online,15,416.91,5953.75,Budget
1886,27,61393,81,North,Electronics,Online,10,56.65,571.66,Premium
1887,51,28320,99,South,Clothing,Online,17,452.04,7946.23,Premium
1888,39,37666,17,East,Electronics,Online,17,23.19,405.55,Budget
1889,21,33969,66,West,Furniture,In-Store,18,265.9,5197.44,Regular
1890,41,102441,29,North,Electronics,In-Store,16,38.58,630.56,Premium
1891,27,76741,74,North,Sports,In-Store,14,392.01,6066.12,Premium
1892,30,112568,42,West,Groceries,Mobile,16,113.63,1591.53,Premium
1893,63,63598,13,South,Groceries,Online,10,287.3,3182.39,Regular
1894,54,40134,33,North,Furniture,Online,17,459.06,8014.74,Regular
1895,24,80858,54,East,Electronics,Online,17,328.14,5114.7,Premium
1896,62,112957,80,North,Furniture,In-Store,18,97.38,2004.06,VIP
1897,47,73259,3,West,Electronics,In-Store,19,400.37,8610.55,Regular
1898,63,21786,95,West,Furniture,Online,18,226.33,4496.48,Premium
1899,56,50362,65,West,Groceries,Mobile,16,16.46,295.88,Regular
1900,35,112496,87,South,Electronics,Online,12,248.51,2876.68,VIP
1901,45,71834,93,North,Furniture,Online,21,408.12,7870.66,Premium
1902,45,115192,16,South,Electronics,In-Store,17,220.68,3394.68,Premium
1903,55,70927,10,South,Electronics,Mobile,23,381.63,9761.69,Regular
1904,30,21205,77,West,Furniture,In-Store,10,355.71,3905.66,Regular
1905,35,107305,19,East,Clothing,Mobile,18,233.89,4817.45,Regular
1906,30,96301,15,West,Sports,Online,24,168.41,4464.11,Regular
1907,33,91524,47,West,Groceries,In-Store,19,366.0,7230.14,Premium
1908,26,117020,91,East,Groceries,Mobile,12,190.77,2043.57,VIP
1909,19,39619,79,North,Clothing,In-Store,13,93.34,1091.42,Premium
1910,66,110590,52,North,Electronics,Online,12,167.22,1990.81,Premium
1911,21,43262,20,North,Sports,Mobile,21,439.65,9974.39,Budget
1912,64,117071,34,East,Electronics,Online,19,148.86,2551.11,Premium
1913,18,39143,69,North,Groceries,Online,14,125.13,1970.19,Regular
1914,58,75032,16,West,Clothing,Mobile,7,75.38,556.75,Regular
1915,35,98934,52,North,Clothing,Mobile,13,37.04,454.41,Premium
1916,44,27815,2,West,Groceries,Mobile,23,488.58,12537.81,Budget
1917,32,26670,33,East,Furniture,Mobile,17,273.02,4778.67,Budget
1918,43,104978,25,North,Furniture,Online,23,367.53,9044.47,Premium
1919,41,26042,68,North,Sports,Mobile,12,388.76,4504.79,Regular
1920,45,81382,91,South,Clothing,Online,15,182.64,2652.11,VIP
1921,38,113822,15,South,Clothing,In-Store,11,401.46,3770.37,Regular
1922,45,81473,79,South,Electronics,Online,23,481.13,11191.82,Premium
1923,60,68100,65,East,Furniture,Mobile,6,373.46,2416.07,Premium
1924,40,61725,97,North,Clothing,In-Store,20,358.75,8184.14,Premium
1925,36,83816,91,North,Groceries,Mobile,17,221.79,4214.09,VIP
1926,24,77184,10,East,Electronics,Online,13,422.25,4809.12,Regular
1927,36,70176,74,West,Furniture,Online,17,53.53,1041.19,Premium
1928,24,35357,59,South,Furniture,Online,13,377.35,4389.7,Regular
1929,27,86266,12,West,Sports,Online,11,187.38,1777.43,Regular
1930,67,93977,26,South,Electronics,In-Store,22,287.33,6793.33,Regular
1931,22,90885,92,South,Sports,Online,14,447.55,7028.65,VIP
1932,43,27501,54,North,Electronics,In-Store,20,306.46,6956.24,Regular
1933,61,90288,34,South,Clothing,Online,18,22.53,445.08,Regular
1934,67,92978,32,South,Electronics,Online,10,364.08,3318.49,Regular
1935,25,38341,83,East,Clothing,In-Store,14,465.22,5837.03,Premium
1936,26,104897,29,North,Groceries,Online,14,324.59,3943.01,Premium
1937,37,72384,16,North,Electronics,Online,22,432.1,9739.96,Regular
1938,46,67246,57,South,Clothing,Online,18,414.39,7430.42,Premium
1939,67,92273,99,North,Groceries,Online,13,432.03,4958.07,VIP
1940,28,70983,19,North,Furniture,In-Store,17,178.61,3004.33,Regular
1941,26,74474,26,East,Furniture,Online,13,242.34,3214.05,Regular
1942,31,51221,47,West,Groceries,Online,20,425.54,9080.06,Regular
1943,63,112787,20,East,Electronics,In-Store,13,456.1,5776.68,Premium
1944,19,116945,65,North,Furniture,In-Store,19,81.95,1472.2,VIP
1945,37,33043,26,West,Electronics,In-Store,14,98.95,1454.15,Budget
1946,24,93312,13,East,Clothing,Online,16,179.95,3038.33,Regular
1947,26,22333,26,East,Electronics,Mobile,16,387.45,5772.25,Budget
1948,65,56898,93,North,Groceries,Online,13,438.74,4882.0,Premium
1949,18,116999,93,East,Clothing,Online,12,294.32,4004.07,VIP
1950,34,37480,51,North,Groceries,Mobile,24,65.5,1692.39,Regular
1951,65,57699,40,East,Clothing,In-Store,18,158.84,2602.75,Regular
1952,49,41957,82,North,Clothing,In-Store,9,429.94,3945.69,Premium
1953,21,92822,20,West,Clothing,Mobile,17,180.3,3152.41,Regular
1954,42,66392,65,North,Electronics,Online,16,60.38,857.68,Premium
1955,68,79311,68,East,Clothing,Mobile,14,158.01,2007.51,Premium
1956,38,114256,71,North,Groceries,In-Store,19,405.29,8755.57,VIP
1957,45,72105,22,East,Groceries,Online,18,251.8,4543.29,Regular
1958,45,93414,71,South,Electronics,Online,17,94.07,1451.16,Premium
1959,52,29790,61,West,Groceries,Online,16,163.19,2844.13,Regular
1960,27,41524,87,East,Clothing,Mobile,13,477.25,6149.48,Premium
1961,61,114685,18,South,Electronics,Online,13,221.66,3001.23,Premium
1962,69,105956,61,North,Electronics,Online,15,226.38,3189.41,Premium
1963,25,85667,83,East,Groceries,In-Store,13,85.0,958.45,Premium
1964,60,57820,28,South,Clothing,In-Store,22,159.23,3150.94,Regular
1965,60,39980,74,North,Furniture,Online,13,409.2,6074.51,Regular
1966,56,105172,10,East,Electronics,Mobile,11,395.24,4508.84,Regular
